session,run,order,image_path,is_repeat,image_id,repetition_num
1,1,1,/storage/bigdata/NSD_stimulus/train2017/000000491177.jpg,0,0,0
1,1,2,/storage/bigdata/NSD_stimulus/train2017/000000265597.jpg,0,1,0
1,1,3,/storage/bigdata/NSD_stimulus/train2017/000000196226.jpg,0,2,0
1,1,4,/storage/bigdata/NSD_stimulus/train2017/000000430856.jpg,0,3,0
1,1,5,/storage/bigdata/NSD_stimulus/train2017/000000127550.jpg,0,4,0
1,1,6,/storage/bigdata/NSD_stimulus/train2017/000000362751.jpg,0,5,0
1,1,7,/storage/bigdata/NSD_stimulus/train2017/000000467961.jpg,0,6,0
1,1,8,/storage/bigdata/NSD_stimulus/train2017/000000015954.jpg,0,7,0
1,1,9,/storage/bigdata/NSD_stimulus/train2017/000000508269.jpg,0,8,0
1,1,10,/storage/bigdata/NSD_stimulus/train2017/000000314192.jpg,0,9,0
1,1,11,/storage/bigdata/NSD_stimulus/train2017/000000230245.jpg,0,10,0
1,1,12,/storage/bigdata/NSD_stimulus/train2017/000000034437.jpg,0,11,0
1,1,13,/storage/bigdata/NSD_stimulus/train2017/000000345074.jpg,0,12,0
1,1,14,/storage/bigdata/NSD_stimulus/train2017/000000055303.jpg,0,13,0
1,1,15,/storage/bigdata/NSD_stimulus/train2017/000000426538.jpg,0,14,0
1,1,16,/storage/bigdata/NSD_stimulus/train2017/000000284861.jpg,0,15,0
1,1,17,/storage/bigdata/NSD_stimulus/train2017/000000550395.jpg,0,16,0
1,1,18,/storage/bigdata/NSD_stimulus/train2017/000000020527.jpg,0,17,0
1,1,19,/storage/bigdata/NSD_stimulus/train2017/000000538272.jpg,0,18,0
1,1,20,/storage/bigdata/NSD_stimulus/train2017/000000509772.jpg,0,19,0
1,1,21,/storage/bigdata/NSD_stimulus/train2017/000000226424.jpg,0,20,0
1,1,22,/storage/bigdata/NSD_stimulus/train2017/000000351287.jpg,0,21,0
1,1,23,/storage/bigdata/NSD_stimulus/train2017/000000561729.jpg,0,22,0
1,1,24,/storage/bigdata/NSD_stimulus/train2017/000000038030.jpg,0,23,0
1,1,25,/storage/bigdata/NSD_stimulus/train2017/000000465174.jpg,0,24,0
1,1,26,/storage/bigdata/NSD_stimulus/train2017/000000471439.jpg,0,25,0
1,1,27,/storage/bigdata/NSD_stimulus/train2017/000000428576.jpg,0,26,0
1,1,28,/storage/bigdata/NSD_stimulus/train2017/000000001488.jpg,0,27,0
1,1,29,/storage/bigdata/NSD_stimulus/train2017/000000105055.jpg,0,28,0
1,1,30,/storage/bigdata/NSD_stimulus/train2017/000000448220.jpg,0,29,0
1,1,31,/storage/bigdata/NSD_stimulus/train2017/000000090615.jpg,0,30,0
1,1,32,/storage/bigdata/NSD_stimulus/train2017/000000509772.jpg,1,19,1
1,1,33,/storage/bigdata/NSD_stimulus/train2017/000000406770.jpg,0,31,0
1,1,34,/storage/bigdata/NSD_stimulus/train2017/000000065953.jpg,0,32,0
1,1,35,/storage/bigdata/NSD_stimulus/train2017/000000276295.jpg,0,33,0
1,1,36,/storage/bigdata/NSD_stimulus/train2017/000000126973.jpg,0,34,0
1,1,37,/storage/bigdata/NSD_stimulus/train2017/000000429691.jpg,0,35,0
1,1,38,/storage/bigdata/NSD_stimulus/train2017/000000266043.jpg,0,36,0
1,1,39,/storage/bigdata/NSD_stimulus/train2017/000000184614.jpg,0,37,0
1,1,40,/storage/bigdata/NSD_stimulus/train2017/000000543494.jpg,0,38,0
1,1,41,/storage/bigdata/NSD_stimulus/train2017/000000450993.jpg,0,39,0
1,1,42,/storage/bigdata/NSD_stimulus/train2017/000000523344.jpg,0,40,0
1,1,43,/storage/bigdata/NSD_stimulus/train2017/000000275643.jpg,0,41,0
1,1,44,/storage/bigdata/NSD_stimulus/train2017/000000234147.jpg,0,42,0
1,1,45,/storage/bigdata/NSD_stimulus/train2017/000000564926.jpg,0,43,0
1,1,46,/storage/bigdata/NSD_stimulus/train2017/000000109580.jpg,0,44,0
1,1,47,/storage/bigdata/NSD_stimulus/train2017/000000219484.jpg,0,45,0
1,1,48,/storage/bigdata/NSD_stimulus/train2017/000000008401.jpg,0,46,0
1,1,49,/storage/bigdata/NSD_stimulus/train2017/000000088748.jpg,0,47,0
1,1,50,/storage/bigdata/NSD_stimulus/train2017/000000326073.jpg,0,48,0
1,1,51,/storage/bigdata/NSD_stimulus/train2017/000000307510.jpg,0,49,0
1,1,52,/storage/bigdata/NSD_stimulus/train2017/000000492170.jpg,0,50,0
1,1,53,/storage/bigdata/NSD_stimulus/train2017/000000287117.jpg,0,51,0
1,1,54,/storage/bigdata/NSD_stimulus/train2017/000000128813.jpg,0,52,0
1,1,55,/storage/bigdata/NSD_stimulus/train2017/000000474963.jpg,0,53,0
1,1,56,/storage/bigdata/NSD_stimulus/train2017/000000581884.jpg,0,54,0
1,1,57,/storage/bigdata/NSD_stimulus/train2017/000000372172.jpg,0,55,0
1,1,58,/storage/bigdata/NSD_stimulus/train2017/000000210693.jpg,0,56,0
1,1,59,/storage/bigdata/NSD_stimulus/train2017/000000032603.jpg,0,57,0
1,1,60,/storage/bigdata/NSD_stimulus/train2017/000000234343.jpg,0,58,0
1,1,61,/storage/bigdata/NSD_stimulus/train2017/000000064906.jpg,0,59,0
1,1,62,/storage/bigdata/NSD_stimulus/train2017/000000577564.jpg,0,60,0
1,2,1,/storage/bigdata/NSD_stimulus/train2017/000000527557.jpg,0,61,0
1,2,2,/storage/bigdata/NSD_stimulus/train2017/000000396681.jpg,0,62,0
1,2,3,/storage/bigdata/NSD_stimulus/train2017/000000508269.jpg,1,8,1
1,2,4,/storage/bigdata/NSD_stimulus/train2017/000000008401.jpg,1,46,2
1,2,5,/storage/bigdata/NSD_stimulus/train2017/000000300428.jpg,0,63,0
1,2,6,/storage/bigdata/NSD_stimulus/train2017/000000209503.jpg,0,64,0
1,2,7,/storage/bigdata/NSD_stimulus/train2017/000000220214.jpg,0,65,0
1,2,8,/storage/bigdata/NSD_stimulus/train2017/000000575610.jpg,0,66,0
1,2,9,/storage/bigdata/NSD_stimulus/train2017/000000057535.jpg,0,67,0
1,2,10,/storage/bigdata/NSD_stimulus/train2017/000000509563.jpg,0,68,0
1,2,11,/storage/bigdata/NSD_stimulus/train2017/000000205716.jpg,0,69,0
1,2,12,/storage/bigdata/NSD_stimulus/train2017/000000133194.jpg,0,70,0
1,2,13,/storage/bigdata/NSD_stimulus/train2017/000000518499.jpg,0,71,0
1,2,14,/storage/bigdata/NSD_stimulus/train2017/000000012966.jpg,0,72,0
1,2,15,/storage/bigdata/NSD_stimulus/train2017/000000178598.jpg,0,73,0
1,2,16,/storage/bigdata/NSD_stimulus/train2017/000000333412.jpg,0,74,0
1,2,17,/storage/bigdata/NSD_stimulus/train2017/000000522930.jpg,0,75,0
1,2,18,/storage/bigdata/NSD_stimulus/train2017/000000456350.jpg,0,76,0
1,2,19,/storage/bigdata/NSD_stimulus/val2017/000000001818.jpg,0,77,0
1,2,20,/storage/bigdata/NSD_stimulus/train2017/000000234536.jpg,0,78,0
1,2,21,/storage/bigdata/NSD_stimulus/train2017/000000160624.jpg,0,79,0
1,2,22,/storage/bigdata/NSD_stimulus/train2017/000000501269.jpg,0,80,0
1,2,23,/storage/bigdata/NSD_stimulus/train2017/000000373283.jpg,0,81,0
1,2,24,/storage/bigdata/NSD_stimulus/train2017/000000165012.jpg,0,82,0
1,2,25,/storage/bigdata/NSD_stimulus/train2017/000000222295.jpg,0,83,0
1,2,26,/storage/bigdata/NSD_stimulus/train2017/000000038030.jpg,1,23,1
1,2,27,/storage/bigdata/NSD_stimulus/train2017/000000480153.jpg,0,84,0
1,2,28,/storage/bigdata/NSD_stimulus/train2017/000000044831.jpg,0,85,0
1,2,29,/storage/bigdata/NSD_stimulus/train2017/000000430428.jpg,0,86,0
1,2,30,/storage/bigdata/NSD_stimulus/val2017/000000396205.jpg,0,87,0
1,2,31,/storage/bigdata/NSD_stimulus/train2017/000000313846.jpg,0,88,0
1,2,32,/storage/bigdata/NSD_stimulus/train2017/000000132310.jpg,0,89,0
1,2,33,/storage/bigdata/NSD_stimulus/train2017/000000393338.jpg,0,90,0
1,2,34,/storage/bigdata/NSD_stimulus/train2017/000000175583.jpg,0,91,0
1,2,35,/storage/bigdata/NSD_stimulus/train2017/000000219943.jpg,0,92,0
1,2,36,/storage/bigdata/NSD_stimulus/train2017/000000214577.jpg,0,93,0
1,2,37,/storage/bigdata/NSD_stimulus/train2017/000000483374.jpg,0,94,0
1,2,38,/storage/bigdata/NSD_stimulus/train2017/000000325237.jpg,0,95,0
1,2,39,/storage/bigdata/NSD_stimulus/train2017/000000532015.jpg,0,96,0
1,2,40,/storage/bigdata/NSD_stimulus/train2017/000000266043.jpg,1,36,1
1,2,41,/storage/bigdata/NSD_stimulus/train2017/000000205811.jpg,0,97,0
1,2,42,/storage/bigdata/NSD_stimulus/train2017/000000371730.jpg,0,98,0
1,2,43,/storage/bigdata/NSD_stimulus/train2017/000000336406.jpg,0,99,0
1,2,44,/storage/bigdata/NSD_stimulus/train2017/000000555843.jpg,0,100,0
1,2,45,/storage/bigdata/NSD_stimulus/train2017/000000491241.jpg,0,101,0
1,2,46,/storage/bigdata/NSD_stimulus/train2017/000000339643.jpg,0,102,0
1,2,47,/storage/bigdata/NSD_stimulus/train2017/000000047405.jpg,0,103,0
1,2,48,/storage/bigdata/NSD_stimulus/train2017/000000384961.jpg,0,104,0
1,2,49,/storage/bigdata/NSD_stimulus/train2017/000000131815.jpg,0,105,0
1,2,50,/storage/bigdata/NSD_stimulus/train2017/000000016076.jpg,0,106,0
1,2,51,/storage/bigdata/NSD_stimulus/train2017/000000414853.jpg,0,107,0
1,2,52,/storage/bigdata/NSD_stimulus/train2017/000000135984.jpg,0,108,0
1,2,53,/storage/bigdata/NSD_stimulus/train2017/000000363654.jpg,0,109,0
1,2,54,/storage/bigdata/NSD_stimulus/train2017/000000474963.jpg,1,53,2
1,2,55,/storage/bigdata/NSD_stimulus/train2017/000000231315.jpg,0,110,0
1,2,56,/storage/bigdata/NSD_stimulus/train2017/000000510430.jpg,0,111,0
1,2,57,/storage/bigdata/NSD_stimulus/train2017/000000167671.jpg,0,112,0
1,2,58,/storage/bigdata/NSD_stimulus/train2017/000000534459.jpg,0,113,0
1,2,59,/storage/bigdata/NSD_stimulus/train2017/000000103059.jpg,0,114,0
1,2,60,/storage/bigdata/NSD_stimulus/train2017/000000229633.jpg,0,115,0
1,2,61,/storage/bigdata/NSD_stimulus/train2017/000000044780.jpg,0,116,0
1,2,62,/storage/bigdata/NSD_stimulus/train2017/000000230038.jpg,0,117,0
1,3,1,/storage/bigdata/NSD_stimulus/train2017/000000551246.jpg,0,118,0
1,3,2,/storage/bigdata/NSD_stimulus/train2017/000000399862.jpg,0,119,0
1,3,3,/storage/bigdata/NSD_stimulus/train2017/000000226424.jpg,1,20,2
1,3,4,/storage/bigdata/NSD_stimulus/train2017/000000475883.jpg,0,120,0
1,3,5,/storage/bigdata/NSD_stimulus/train2017/000000208288.jpg,0,121,0
1,3,6,/storage/bigdata/NSD_stimulus/train2017/000000128813.jpg,1,52,2
1,3,7,/storage/bigdata/NSD_stimulus/train2017/000000461443.jpg,0,122,0
1,3,8,/storage/bigdata/NSD_stimulus/train2017/000000380477.jpg,0,123,0
1,3,9,/storage/bigdata/NSD_stimulus/train2017/000000000450.jpg,0,124,0
1,3,10,/storage/bigdata/NSD_stimulus/train2017/000000473575.jpg,0,125,0
1,3,11,/storage/bigdata/NSD_stimulus/train2017/000000580974.jpg,0,126,0
1,3,12,/storage/bigdata/NSD_stimulus/train2017/000000513497.jpg,0,127,0
1,3,13,/storage/bigdata/NSD_stimulus/val2017/000000286907.jpg,0,128,0
1,3,14,/storage/bigdata/NSD_stimulus/train2017/000000384166.jpg,0,129,0
1,3,15,/storage/bigdata/NSD_stimulus/train2017/000000430856.jpg,1,3,2
1,3,16,/storage/bigdata/NSD_stimulus/train2017/000000231748.jpg,0,130,0
1,3,17,/storage/bigdata/NSD_stimulus/train2017/000000321466.jpg,0,131,0
1,3,18,/storage/bigdata/NSD_stimulus/train2017/000000189741.jpg,0,132,0
1,3,19,/storage/bigdata/NSD_stimulus/train2017/000000273106.jpg,0,133,0
1,3,20,/storage/bigdata/NSD_stimulus/train2017/000000454654.jpg,0,134,0
1,3,21,/storage/bigdata/NSD_stimulus/train2017/000000027476.jpg,0,135,0
1,3,22,/storage/bigdata/NSD_stimulus/train2017/000000302185.jpg,0,136,0
1,3,23,/storage/bigdata/NSD_stimulus/train2017/000000310780.jpg,0,137,0
1,3,24,/storage/bigdata/NSD_stimulus/train2017/000000495790.jpg,0,138,0
1,3,25,/storage/bigdata/NSD_stimulus/train2017/000000481292.jpg,0,139,0
1,3,26,/storage/bigdata/NSD_stimulus/train2017/000000580974.jpg,1,126,1
1,3,27,/storage/bigdata/NSD_stimulus/train2017/000000198251.jpg,0,140,0
1,3,28,/storage/bigdata/NSD_stimulus/train2017/000000135326.jpg,0,141,0
1,3,29,/storage/bigdata/NSD_stimulus/train2017/000000043202.jpg,0,142,0
1,3,30,/storage/bigdata/NSD_stimulus/train2017/000000216556.jpg,0,143,0
1,3,31,/storage/bigdata/NSD_stimulus/train2017/000000532055.jpg,0,144,0
1,3,32,/storage/bigdata/NSD_stimulus/train2017/000000475883.jpg,1,120,2
1,3,33,/storage/bigdata/NSD_stimulus/train2017/000000556248.jpg,0,145,0
1,3,34,/storage/bigdata/NSD_stimulus/train2017/000000416598.jpg,0,146,0
1,3,35,/storage/bigdata/NSD_stimulus/train2017/000000047942.jpg,0,147,0
1,3,36,/storage/bigdata/NSD_stimulus/val2017/000000147415.jpg,0,148,0
1,3,37,/storage/bigdata/NSD_stimulus/train2017/000000400039.jpg,0,149,0
1,3,38,/storage/bigdata/NSD_stimulus/train2017/000000052928.jpg,0,150,0
1,3,39,/storage/bigdata/NSD_stimulus/train2017/000000259346.jpg,0,151,0
1,3,40,/storage/bigdata/NSD_stimulus/train2017/000000060325.jpg,0,152,0
1,3,41,/storage/bigdata/NSD_stimulus/train2017/000000365103.jpg,0,153,0
1,3,42,/storage/bigdata/NSD_stimulus/train2017/000000426525.jpg,0,154,0
1,3,43,/storage/bigdata/NSD_stimulus/train2017/000000559645.jpg,0,155,0
1,3,44,/storage/bigdata/NSD_stimulus/train2017/000000028649.jpg,0,156,0
1,3,45,/storage/bigdata/NSD_stimulus/train2017/000000234147.jpg,1,42,2
1,3,46,/storage/bigdata/NSD_stimulus/train2017/000000002755.jpg,0,157,0
1,3,47,/storage/bigdata/NSD_stimulus/train2017/000000554756.jpg,0,158,0
1,3,48,/storage/bigdata/NSD_stimulus/train2017/000000265597.jpg,1,1,1
1,3,49,/storage/bigdata/NSD_stimulus/train2017/000000283019.jpg,0,159,0
1,3,50,/storage/bigdata/NSD_stimulus/train2017/000000574509.jpg,0,160,0
1,3,51,/storage/bigdata/NSD_stimulus/train2017/000000344880.jpg,0,161,0
1,3,52,/storage/bigdata/NSD_stimulus/train2017/000000287725.jpg,0,162,0
1,3,53,/storage/bigdata/NSD_stimulus/train2017/000000331419.jpg,0,163,0
1,3,54,/storage/bigdata/NSD_stimulus/train2017/000000095873.jpg,0,164,0
1,3,55,/storage/bigdata/NSD_stimulus/train2017/000000396681.jpg,1,62,1
1,3,56,/storage/bigdata/NSD_stimulus/train2017/000000199688.jpg,0,165,0
1,3,57,/storage/bigdata/NSD_stimulus/train2017/000000470112.jpg,0,166,0
1,3,58,/storage/bigdata/NSD_stimulus/train2017/000000307316.jpg,0,167,0
1,3,59,/storage/bigdata/NSD_stimulus/train2017/000000181026.jpg,0,168,0
1,3,60,/storage/bigdata/NSD_stimulus/train2017/000000106804.jpg,0,169,0
1,3,61,/storage/bigdata/NSD_stimulus/train2017/000000293272.jpg,0,170,0
1,3,62,/storage/bigdata/NSD_stimulus/train2017/000000020646.jpg,0,171,0
1,4,1,/storage/bigdata/NSD_stimulus/train2017/000000517723.jpg,0,172,0
1,4,2,/storage/bigdata/NSD_stimulus/train2017/000000102357.jpg,0,173,0
1,4,3,/storage/bigdata/NSD_stimulus/train2017/000000357805.jpg,0,174,0
1,4,4,/storage/bigdata/NSD_stimulus/train2017/000000186074.jpg,0,175,0
1,4,5,/storage/bigdata/NSD_stimulus/train2017/000000569672.jpg,0,176,0
1,4,6,/storage/bigdata/NSD_stimulus/train2017/000000117531.jpg,0,177,0
1,4,7,/storage/bigdata/NSD_stimulus/train2017/000000237833.jpg,0,178,0
1,4,8,/storage/bigdata/NSD_stimulus/train2017/000000132528.jpg,0,179,0
1,4,9,/storage/bigdata/NSD_stimulus/train2017/000000028649.jpg,1,156,2
1,4,10,/storage/bigdata/NSD_stimulus/train2017/000000481634.jpg,0,180,0
1,4,11,/storage/bigdata/NSD_stimulus/train2017/000000254396.jpg,0,181,0
1,4,12,/storage/bigdata/NSD_stimulus/train2017/000000311882.jpg,0,182,0
1,4,13,/storage/bigdata/NSD_stimulus/train2017/000000385438.jpg,0,183,0
1,4,14,/storage/bigdata/NSD_stimulus/train2017/000000535056.jpg,0,184,0
1,4,15,/storage/bigdata/NSD_stimulus/train2017/000000480005.jpg,0,185,0
1,4,16,/storage/bigdata/NSD_stimulus/train2017/000000465174.jpg,1,24,2
1,4,17,/storage/bigdata/NSD_stimulus/train2017/000000321466.jpg,1,131,1
1,4,18,/storage/bigdata/NSD_stimulus/train2017/000000268688.jpg,0,186,0
1,4,19,/storage/bigdata/NSD_stimulus/train2017/000000518499.jpg,1,71,1
1,4,20,/storage/bigdata/NSD_stimulus/train2017/000000106498.jpg,0,187,0
1,4,21,/storage/bigdata/NSD_stimulus/train2017/000000312472.jpg,0,188,0
1,4,22,/storage/bigdata/NSD_stimulus/train2017/000000534308.jpg,0,189,0
1,4,23,/storage/bigdata/NSD_stimulus/train2017/000000206433.jpg,0,190,0
1,4,24,/storage/bigdata/NSD_stimulus/train2017/000000325302.jpg,0,191,0
1,4,25,/storage/bigdata/NSD_stimulus/train2017/000000550395.jpg,1,16,2
1,4,26,/storage/bigdata/NSD_stimulus/train2017/000000219943.jpg,1,92,2
1,4,27,/storage/bigdata/NSD_stimulus/train2017/000000139605.jpg,0,192,0
1,4,28,/storage/bigdata/NSD_stimulus/train2017/000000565921.jpg,0,193,0
1,4,29,/storage/bigdata/NSD_stimulus/train2017/000000034437.jpg,1,11,2
1,4,30,/storage/bigdata/NSD_stimulus/train2017/000000137315.jpg,0,194,0
1,4,31,/storage/bigdata/NSD_stimulus/train2017/000000400623.jpg,0,195,0
1,4,32,/storage/bigdata/NSD_stimulus/train2017/000000471439.jpg,1,25,1
1,4,33,/storage/bigdata/NSD_stimulus/train2017/000000414853.jpg,1,107,1
1,4,34,/storage/bigdata/NSD_stimulus/train2017/000000048974.jpg,0,196,0
1,4,35,/storage/bigdata/NSD_stimulus/train2017/000000241986.jpg,0,197,0
1,4,36,/storage/bigdata/NSD_stimulus/train2017/000000052153.jpg,0,198,0
1,4,37,/storage/bigdata/NSD_stimulus/train2017/000000312472.jpg,1,188,2
1,4,38,/storage/bigdata/NSD_stimulus/train2017/000000436508.jpg,0,199,0
1,4,39,/storage/bigdata/NSD_stimulus/train2017/000000415918.jpg,0,200,0
1,4,40,/storage/bigdata/NSD_stimulus/train2017/000000172690.jpg,0,201,0
1,4,41,/storage/bigdata/NSD_stimulus/train2017/000000435303.jpg,0,202,0
1,4,42,/storage/bigdata/NSD_stimulus/train2017/000000416739.jpg,0,203,0
1,4,43,/storage/bigdata/NSD_stimulus/train2017/000000346813.jpg,0,204,0
1,4,44,/storage/bigdata/NSD_stimulus/train2017/000000338018.jpg,0,205,0
1,4,45,/storage/bigdata/NSD_stimulus/train2017/000000506270.jpg,0,206,0
1,4,46,/storage/bigdata/NSD_stimulus/train2017/000000043202.jpg,1,142,2
1,4,47,/storage/bigdata/NSD_stimulus/train2017/000000237758.jpg,0,207,0
1,4,48,/storage/bigdata/NSD_stimulus/train2017/000000481634.jpg,1,180,2
1,4,49,/storage/bigdata/NSD_stimulus/train2017/000000465199.jpg,0,208,0
1,4,50,/storage/bigdata/NSD_stimulus/train2017/000000277697.jpg,0,209,0
1,4,51,/storage/bigdata/NSD_stimulus/train2017/000000521169.jpg,0,210,0
1,4,52,/storage/bigdata/NSD_stimulus/train2017/000000575610.jpg,1,66,2
1,4,53,/storage/bigdata/NSD_stimulus/train2017/000000336448.jpg,0,211,0
1,4,54,/storage/bigdata/NSD_stimulus/train2017/000000052250.jpg,0,212,0
